country,year,labour_participation_rate,birth_rate,fertility_rate,mean_age_bearing,housing_value,total_deaths,death_rate,life_expectancy,total_pop,male_pop,female_pop,pop_density,median_age,pop_growth_rate,gender_wage_gap_perc,average_wage_rate,internet_access_perc,education_rate,crude_marriage_rate,crude_divorce_rate,suicide_rate,time
Republic of Korea,2020,62.54786783,294,0.89,32.6,107.450748,321,6.2,83.6,51845,25902,25943,524.0,42.8,-0.05,31.48475223,43341.63014,99.74851416,50.708714,4.2,2.1,24.1,15
Luxembourg,2010,68.21207996,6,1.62,30.8,80.14020035,4,7.5,80.6,507,252,255,195.8,38.0,1.93,4.592164419,68363.88812,90.2768,35.475895,3.5,2.1,10.5,5
Luxembourg,2014,70.80417784,6,1.5,31.4,94.87773719,4,7.0,81.7,556,278,278,214.7,38.2,2.39,3.402916786,70029.0426,95.5568,45.935593,3.0,2.6,12.2,9
Luxembourg,2010,57.69921998,6,1.62,30.8,80.14020035,4,7.5,80.6,507,252,255,195.8,38.0,1.93,4.592164419,68363.88812,90.2768,35.475895,3.5,2.1,10.5,5
Luxembourg,2014,60.07944572,6,1.5,31.4,94.87773719,4,7.0,81.7,556,278,278,214.7,38.2,2.39,3.402916786,70029.0426,95.5568,45.935593,3.0,2.6,12.2,9
Mexico,2005,62.34754093,2313,2.5,26.9,58.04885488,536,5.1,74.4,105442,51619,53823,53.8,23.3,1.38,16.66666667,18776.97672,9.0,12.723972,5.6,0.7,5.0,0
Mexico,2006,63.2957778,2297,2.46,26.9,61.99084502,554,5.2,74.3,106887,52330,54557,54.6,23.6,1.34,18.60465116,18745.11372,10.13,13.26213,5.4,0.7,4.6,1
Mexico,2007,63.3896247,2286,2.42,26.8,66.75708311,575,5.3,74.2,108303,53024,55279,55.3,24.0,1.29,12.5,18816.97436,12.0,13.55181,5.4,0.7,4.5,2
Mexico,2008,63.21167524,2279,2.39,26.7,71.3610716,596,5.4,74.2,109684,53699,55985,56.0,24.3,1.24,22.22222222,18655.00419,13.5,13.672557,5.3,0.8,4.7,3
Mexico,2009,63.30859985,2273,2.36,26.7,75.08656228,615,5.5,74.1,111049,54364,56686,56.7,24.6,1.23,16.66666667,18805.40032,18.36,14.308427,5.0,0.8,5.0,4
Mexico,2010,63.1380368,2268,2.34,26.6,77.2815568,630,5.6,74.2,112532,55086,57446,57.4,24.9,1.42,11.62790698,17617.48746,22.19,14.654601,5.0,0.8,4.9,5
Mexico,2011,63.43107725,2274,2.32,26.6,81.76454559,639,5.6,74.4,114150,55882,58268,58.3,25.2,1.44,10.0,17775.68875,23.27,15.012249,4.9,0.8,5.2,6
Mexico,2012,64.17354763,2273,2.29,26.5,84.36753908,653,5.6,74.6,115756,56674,59082,59.1,25.5,1.36,13.55555556,17456.34506,25.97,15.709545,5.0,0.9,4.9,7
Mexico,2013,64.11613596,2268,2.27,26.5,88.68852828,668,5.7,74.7,117291,57428,59863,59.9,25.9,1.28,15.43340381,17468.82084,30.74345946,16.20183,4.9,0.9,5.2,8
Mexico,2014,63.58953659,2223,2.21,26.5,92.46551884,690,5.8,74.8,118756,58145,60611,60.6,26.3,1.21,18.3,17502.07329,34.39273866,15.996383,4.8,0.9,5.6,9
Mexico,2015,63.61087478,2159,2.14,26.6,100.0,722,6.0,74.7,120150,58825,61325,61.3,26.7,1.13,16.66666667,17729.4503,39.17773854,16.278801,4.6,1.0,5.5,10
Mexico,2016,63.6156565,2116,2.09,26.7,107.2824818,766,6.3,74.4,121519,59490,62030,62.0,27.1,1.14,16.49224806,17520.78892,47.01712112,16.818605,4.4,1.1,5.4,11
Mexico,2017,63.39096923,2082,2.04,26.8,115.6867108,812,6.6,74.1,122839,60127,62713,62.7,27.5,1.02,11.11111111,17474.52311,50.67495317,17.418995,4.3,1.2,5.5,12
Mexico,2018,63.71747535,2042,2.0,26.8,125.9514351,850,6.9,74.0,124014,60685,63329,63.3,28.0,0.88,14.0,17864.34636,52.51085169,17.979799,4.0,1.2,5.5,13
Mexico,2005,59.32880628,2313,2.5,26.9,58.04885488,536,5.1,74.4,105442,51619,53823,53.8,23.3,1.38,16.66666667,18776.97672,9.0,12.723972,5.6,0.7,5.0,0
Mexico,2006,60.13216882,2297,2.46,26.9,61.99084502,554,5.2,74.3,106887,52330,54557,54.6,23.6,1.34,18.60465116,18745.11372,10.13,13.26213,5.4,0.7,4.6,1
Mexico,2007,60.11387241,2286,2.42,26.8,66.75708311,575,5.3,74.2,108303,53024,55279,55.3,24.0,1.29,12.5,18816.97436,12.0,13.55181,5.4,0.7,4.5,2
Mexico,2008,59.95413066,2279,2.39,26.7,71.3610716,596,5.4,74.2,109684,53699,55985,56.0,24.3,1.24,22.22222222,18655.00419,13.5,13.672557,5.3,0.8,4.7,3
Mexico,2009,59.90557313,2273,2.36,26.7,75.08656228,615,5.5,74.1,111049,54364,56686,56.7,24.6,1.23,16.66666667,18805.40032,18.36,14.308427,5.0,0.8,5.0,4
Mexico,2010,59.67687504,2268,2.34,26.6,77.2815568,630,5.6,74.2,112532,55086,57446,57.4,24.9,1.42,11.62790698,17617.48746,22.19,14.654601,5.0,0.8,4.9,5
Mexico,2011,59.77089296,2274,2.32,26.6,81.76454559,639,5.6,74.4,114150,55882,58268,58.3,25.2,1.44,10.0,17775.68875,23.27,15.012249,4.9,0.8,5.2,6
Mexico,2012,60.43100181,2273,2.29,26.5,84.36753908,653,5.6,74.6,115756,56674,59082,59.1,25.5,1.36,13.55555556,17456.34506,25.97,15.709545,5.0,0.9,4.9,7
Mexico,2013,60.2949116,2268,2.27,26.5,88.68852828,668,5.7,74.7,117291,57428,59863,59.9,25.9,1.28,15.43340381,17468.82084,30.74345946,16.20183,4.9,0.9,5.2,8
Mexico,2014,59.77400215,2223,2.21,26.5,92.46551884,690,5.8,74.8,118756,58145,60611,60.6,26.3,1.21,18.3,17502.07329,34.39273866,15.996383,4.8,0.9,5.6,9
Mexico,2015,59.80948321,2159,2.14,26.6,100.0,722,6.0,74.7,120150,58825,61325,61.3,26.7,1.13,16.66666667,17729.4503,39.17773854,16.278801,4.6,1.0,5.5,10
Mexico,2016,59.69231321,2116,2.09,26.7,107.2824818,766,6.3,74.4,121519,59490,62030,62.0,27.1,1.14,16.49224806,17520.78892,47.01712112,16.818605,4.4,1.1,5.4,11
Mexico,2017,59.34988432,2082,2.04,26.8,115.6867108,812,6.6,74.1,122839,60127,62713,62.7,27.5,1.02,11.11111111,17474.52311,50.67495317,17.418995,4.3,1.2,5.5,12
Mexico,2018,59.56575055,2042,2.0,26.8,125.9514351,850,6.9,74.0,124014,60685,63329,63.3,28.0,0.88,14.0,17864.34636,52.51085169,17.979799,4.0,1.2,5.5,13
Netherlands,2006,75.5325954,184,1.72,30.6,110.76025,135,8.3,79.8,16326,8079,8247,484.9,38.4,0.39,15.98246313,57310.31239,80.2646,30.189871,4.4,1.9,9.3,1
Netherlands,2010,77.90284217,184,1.79,30.8,111.428,136,8.2,80.8,16617,8226,8392,493.5,39.8,0.5,17.88914703,60860.96593,90.8921,32.389164,4.5,2.0,9.4,5
Netherlands,2014,79.02307768,176,1.71,31.0,96.5565,139,8.2,81.6,16954,8403,8551,503.5,41.0,0.54,15.30483972,60646.03199,95.7808,34.419815,3.9,2.1,10.6,9
Netherlands,2018,80.2522591,169,1.59,31.5,123.65575,154,8.9,81.8,17286,8583,8703,513.4,41.6,0.44,12.65709156,60514.97596,97.9994,38.343895,3.7,1.8,10.2,13
Netherlands,2019,80.89897425,170,1.58,31.6,132.658,152,8.8,82.0,17363,8624,8739,515.7,41.6,0.45,13.39802965,60140.05945,98.405,40.385136,3.7,1.7,10.0,14
Netherlands,2020,80.91527272,173,1.59,31.5,142.7605,167,9.6,81.6,17435,8662,8773,517.8,41.7,0.37,13.32908458,61560.26847,96.9534,42.644951,2.9,1.7,10.0,15
Netherlands,2006,63.53260969,184,1.72,30.6,110.76025,135,8.3,79.8,16326,8079,8247,484.9,38.4,0.39,15.98246313,57310.31239,80.2646,30.189871,4.4,1.9,9.3,1
Netherlands,2010,64.84303258,184,1.79,30.8,111.428,136,8.2,80.8,16617,8226,8392,493.5,39.8,0.5,17.88914703,60860.96593,90.8921,32.389164,4.5,2.0,9.4,5
Netherlands,2014,64.39042709,176,1.71,31.0,96.5565,139,8.2,81.6,16954,8403,8551,503.5,41.0,0.54,15.30483972,60646.03199,95.7808,34.419815,3.9,2.1,10.6,9
Netherlands,2018,64.27858339,169,1.59,31.5,123.65575,154,8.9,81.8,17286,8583,8703,513.4,41.6,0.44,12.65709156,60514.97596,97.9994,38.343895,3.7,1.8,10.2,13
Netherlands,2019,64.78156959,170,1.58,31.6,132.658,152,8.8,82.0,17363,8624,8739,515.7,41.6,0.45,13.39802965,60140.05945,98.405,40.385136,3.7,1.7,10.0,14
Netherlands,2020,64.54784075,173,1.59,31.5,142.7605,167,9.6,81.6,17435,8662,8773,517.8,41.7,0.37,13.32908458,61560.26847,96.9534,42.644951,2.9,1.7,10.0,15
Norway,2005,78.30446847,57,1.84,29.8,54.775,41,8.9,80.2,4624,2293,2330,15.2,36.9,0.73,8.624376336,45340.05552,64.0064,32.692787,4.8,2.4,11.7,0
Norway,2006,78.04103288,58,1.9,29.8,62.275,41,8.9,80.4,4661,2314,2347,15.3,37.1,0.88,8.210742388,47150.40725,68.7942,32.926327,4.7,2.3,11.7,1
Norway,2007,78.79350285,58,1.91,29.9,70.1,42,8.9,80.5,4710,2343,2367,15.5,37.3,1.19,8.789439794,49243.96203,77.5907,34.198307,5.0,2.2,10.6,2
Norway,2008,80.03386602,60,1.96,29.9,69.35,42,8.8,80.7,4769,2378,2391,15.7,37.4,1.3,8.757575758,50279.3472,83.9703,36.004189,5.3,2.1,10.7,3
Norway,2009,78.89679511,61,1.98,30.0,70.675,41,8.6,80.9,4829,2411,2418,15.9,37.6,1.22,8.284371328,50803.88349,85.564,36.698498,5.0,2.1,12.1,4
Norway,2010,78.11856789,61,1.94,30.1,76.475,41,8.5,81.0,4890,2444,2446,16.1,37.7,1.27,7.236095346,51471.08353,89.7907,37.284328,4.8,2.1,11.4,5
Norway,2011,77.84643035,60,1.88,30.2,82.6,41,8.4,81.2,4954,2480,2473,16.3,37.8,1.32,7.144812483,53279.98903,92.2364,38.053513,4.6,2.1,12.2,6
Norway,2012,78.2483847,60,1.85,30.3,88.2,42,8.4,81.4,5019,2518,2501,16.5,37.9,1.3,5.792118487,54731.79564,92.6922,38.561893,4.8,2.0,10.4,7
Norway,2013,78.15738128,58,1.78,30.5,91.75,41,8.1,81.7,5081,2552,2529,16.7,38.0,1.14,6.597045339,55851.64417,94.2851,39.770252,4.7,2.0,11.0,8
Norway,2014,78.01640262,59,1.75,30.6,94.25,40,7.9,82.1,5138,2583,2555,16.9,38.1,1.1,5.8006941,56104.09754,93.0669,41.757915,4.6,1.9,10.8,9
Norway,2015,78.24292849,59,1.73,30.7,100.0,41,7.9,82.3,5190,2612,2578,17.1,38.2,0.93,6.957773513,56384.72115,96.6041,42.706734,4.5,1.9,11.4,10
Norway,2016,78.0465976,59,1.71,30.8,107.025,41,7.8,82.4,5237,2637,2599,17.2,38.3,0.85,6.306306306,55473.13671,97.0455,43.016758,4.5,1.9,11.8,11
Norway,2005,72.19260322,57,1.84,29.8,54.775,41,8.9,80.2,4624,2293,2330,15.2,36.9,0.73,8.624376336,45340.05552,64.0064,32.692787,4.8,2.4,11.7,0
Norway,2006,71.85596619,58,1.9,29.8,62.275,41,8.9,80.4,4661,2314,2347,15.3,37.1,0.88,8.210742388,47150.40725,68.7942,32.926327,4.7,2.3,11.7,1
Norway,2007,72.63910049,58,1.91,29.9,70.1,42,8.9,80.5,4710,2343,2367,15.5,37.3,1.19,8.789439794,49243.96203,77.5907,34.198307,5.0,2.2,10.6,2
Norway,2008,73.77673266,60,1.96,29.9,69.35,42,8.8,80.7,4769,2378,2391,15.7,37.4,1.3,8.757575758,50279.3472,83.9703,36.004189,5.3,2.1,10.7,3
Norway,2009,72.64554294,61,1.98,30.0,70.675,41,8.6,80.9,4829,2411,2418,15.9,37.6,1.22,8.284371328,50803.88349,85.564,36.698498,5.0,2.1,12.1,4
Norway,2010,71.79698242,61,1.94,30.1,76.475,41,8.5,81.0,4890,2444,2446,16.1,37.7,1.27,7.236095346,51471.08353,89.7907,37.284328,4.8,2.1,11.4,5
Norway,2011,71.32895629,60,1.88,30.2,82.6,41,8.4,81.2,4954,2480,2473,16.3,37.8,1.32,7.144812483,53279.98903,92.2364,38.053513,4.6,2.1,12.2,6
Norway,2012,71.41530771,60,1.85,30.3,88.2,42,8.4,81.4,5019,2518,2501,16.5,37.9,1.3,5.792118487,54731.79564,92.6922,38.561893,4.8,2.0,10.4,7
Norway,2013,71.07644078,58,1.78,30.5,91.75,41,8.1,81.7,5081,2552,2529,16.7,38.0,1.14,6.597045339,55851.64417,94.2851,39.770252,4.7,2.0,11.0,8
Norway,2014,64.854972,59,1.75,30.6,94.25,40,7.9,82.1,5138,2583,2555,16.9,38.1,1.1,5.8006941,56104.09754,93.0669,41.757915,4.6,1.9,10.8,9
Norway,2015,64.97816398,59,1.73,30.7,100.0,41,7.9,82.3,5190,2612,2578,17.1,38.2,0.93,6.957773513,56384.72115,96.6041,42.706734,4.5,1.9,11.4,10
Norway,2016,64.51753751,59,1.71,30.8,107.025,41,7.8,82.4,5237,2637,2599,17.2,38.3,0.85,6.306306306,55473.13671,97.0455,43.016758,4.5,1.9,11.8,11
Poland,2006,63.35836686,381,1.27,28.3,76.515,370,9.6,75.3,38547,18694,19853,125.9,35.9,-0.1,11.44042048,22880.07101,35.9392,17.891872,5.9,1.9,15.1,1
Poland,2008,63.8257208,417,1.39,28.4,112.9175,380,9.9,75.6,38523,18664,19859,125.8,36.4,0.04,12.99382224,24874.98188,47.6019,19.565832,6.8,1.7,14.7,3
Poland,2010,65.31512532,423,1.41,28.7,105.61,379,9.8,76.3,38597,18693,19904,126.1,36.9,0.09,7.190207044,25511.56122,63.4403,22.468407,6.0,1.6,16.3,5
Poland,2012,66.48831019,396,1.33,28.9,102.005,385,10.0,76.7,38626,18701,19924,126.1,37.6,-0.01,10.62015527,25217.82482,70.4944,24.512804,5.4,1.7,16.2,7
Poland,2014,67.85715694,386,1.33,29.1,98.5,377,9.8,77.6,38582,18676,19906,126.0,38.3,-0.04,11.07286288,26025.52679,74.7601,26.995474,5.0,1.7,15.1,9
Poland,2016,68.80904081,390,1.39,29.3,101.8575,389,10.1,77.8,38532,18648,19885,125.8,39.1,0.0,9.417880936,28050.68966,80.4457,28.711193,5.1,1.7,11.9,11
Poland,2018,70.1303105,399,1.48,29.6,112.7425,415,10.8,77.6,38521,18640,19881,125.8,39.8,-0.06,11.49790995,31213.41331,84.1884,30.919592,5.1,1.7,11.3,13
Poland,2006,54.00186192,381,1.27,28.3,76.515,370,9.6,75.3,38547,18694,19853,125.9,35.9,-0.1,11.44042048,22880.07101,35.9392,17.891872,5.9,1.9,15.1,1
Poland,2008,54.22038906,417,1.39,28.4,112.9175,380,9.9,75.6,38523,18664,19859,125.8,36.4,0.04,12.99382224,24874.98188,47.6019,19.565832,6.8,1.7,14.7,3
Poland,2010,55.31718316,423,1.41,28.7,105.61,379,9.8,76.3,38597,18693,19904,126.1,36.9,0.09,7.190207044,25511.56122,63.4403,22.468407,6.0,1.6,16.3,5
Poland,2012,55.8679683,396,1.33,28.9,102.005,385,10.0,76.7,38626,18701,19924,126.1,37.6,-0.01,10.62015527,25217.82482,70.4944,24.512804,5.4,1.7,16.2,7
Poland,2014,56.2485478,386,1.33,29.1,98.5,377,9.8,77.6,38582,18676,19906,126.0,38.3,-0.04,11.07286288,26025.52679,74.7601,26.995474,5.0,1.7,15.1,9
Poland,2016,56.21730131,390,1.39,29.3,101.8575,389,10.1,77.8,38532,18648,19885,125.8,39.1,0.0,9.417880936,28050.68966,80.4457,28.711193,5.1,1.7,11.9,11
Poland,2018,56.33809684,399,1.48,29.6,112.7425,415,10.8,77.6,38521,18640,19881,125.8,39.8,-0.06,11.49790995,31213.41331,84.1884,30.919592,5.1,1.7,11.3,13
Portugal,2010,73.67437763,101,1.39,29.8,107.3575,106,10.0,80.0,10588,5064,5524,115.1,40.5,-0.16,16.02094241,29260.30256,53.7319,15.445285,3.8,2.6,9.7,5
Portugal,2014,73.03121969,82,1.23,30.6,97.0375,105,10.1,81.2,10408,4944,5465,113.2,42.3,-0.5,15.3217569,27360.51898,64.8709,21.7169,3.0,2.1,10.6,9
Portugal,2018,75.77805733,87,1.41,31.3,129.0325,113,11.0,81.4,10290,4863,5427,111.9,44.0,-0.16,11.66500499,27695.94882,79.4251,24.984337,3.4,2.0,8.5,13
Portugal,2010,61.22958892,101,1.39,29.8,107.3575,106,10.0,80.0,10588,5064,5524,115.1,40.5,-0.16,16.02094241,29260.30256,53.7319,15.445285,3.8,2.6,9.7,5
Portugal,2014,56.92867254,82,1.23,30.6,97.0375,105,10.1,81.2,10408,4944,5465,113.2,42.3,-0.5,15.3217569,27360.51898,64.8709,21.7169,3.0,2.1,10.6,9
Portugal,2018,58.18781017,87,1.41,31.3,129.0325,113,11.0,81.4,10290,4863,5427,111.9,44.0,-0.16,11.66500499,27695.94882,79.4251,24.984337,3.4,2.0,8.5,13
Spain,2006,72.12945531,475,1.36,30.9,135.5004112,368,8.4,81.0,44423,21922,22500,88.4,37.9,1.72,13.53333333,38221.01142,38.0418,28.809401,4.5,2.9,7.1,1
Spain,2010,74.55392973,487,1.38,31.2,134.5551636,380,8.2,82.0,46573,23012,23561,92.7,39.1,0.36,13.50446429,42115.83227,57.8236,31.016668,3.6,2.2,6.5,5
Spain,2014,75.2642239,426,1.32,31.8,96.53925865,394,8.5,82.9,46465,22845,23619,92.5,41.1,-0.14,11.54049762,40084.85822,74.3549,34.678776,3.4,2.2,7.8,9
Spain,2018,74.90420207,368,1.26,32.2,118.5802035,425,9.1,83.1,46792,22943,23849,93.1,42.8,0.6,8.621607238,39794.10614,86.3576,37.252804,3.5,2.0,6.9,13
Spain,2020,73.44316086,352,1.24,32.2,127.5051812,493,10.4,82.3,47364,23213,24151,94.3,43.5,0.14,8.093713127,38425.87374,95.3775,39.68692,1.9,1.6,7.5,15
Spain,2006,58.63843484,475,1.36,30.9,135.5004112,368,8.4,81.0,44423,21922,22500,88.4,37.9,1.72,13.53333333,38221.01142,38.0418,28.809401,4.5,2.9,7.1,1
Spain,2010,60.28006726,487,1.38,31.2,134.5551636,380,8.2,82.0,46573,23012,23561,92.7,39.1,0.36,13.50446429,42115.83227,57.8236,31.016668,3.6,2.2,6.5,5
Spain,2014,59.5997198,426,1.32,31.8,96.53925865,394,8.5,82.9,46465,22845,23619,92.5,41.1,-0.14,11.54049762,40084.85822,74.3549,34.678776,3.4,2.2,7.8,9
Spain,2018,58.64931952,368,1.26,32.2,118.5802035,425,9.1,83.1,46792,22943,23849,93.1,42.8,0.6,8.621607238,39794.10614,86.3576,37.252804,3.5,2.0,6.9,13
Spain,2020,57.43801919,352,1.24,32.2,127.5051812,493,10.4,82.3,47364,23213,24151,94.3,43.5,0.14,8.093713127,38425.87374,95.3775,39.68692,1.9,1.6,7.5,15
Sweden,2005,80.24575816,102,1.77,30.5,52.04,92,10.2,80.6,9052,4489,4563,22.2,39.2,0.54,11.30434783,38996.72169,72.5323,29.645443,4.9,2.2,13.4,0
Sweden,2006,80.3076078,106,1.85,30.6,58.4575,91,10.0,80.8,9105,4518,4587,22.4,39.3,0.63,11.01694915,40081.93302,77.3896,30.520433,5.0,2.2,13.0,1
Sweden,2008,79.34007164,109,1.9,30.6,66.4725,91,9.9,81.1,9229,4588,4642,22.7,39.6,0.74,10.58823529,42217.40067,84.441,32.02702,5.5,2.3,12.5,3
Sweden,2009,78.88629641,111,1.93,30.7,68.565,90,9.7,81.4,9301,4628,4674,22.8,39.7,0.82,9.541984733,42368.20049,85.9823,33.060085,5.1,2.4,13.2,4
Sweden,2010,79.0454188,114,1.98,30.7,73.965,91,9.7,81.5,9382,4672,4709,23.0,39.7,0.9,9.36329588,42885.44381,88.2959,33.868935,5.3,2.5,12.0,5
Sweden,2011,79.93716044,111,1.91,30.8,75.8725,90,9.5,81.8,9467,4720,4748,23.2,39.7,0.92,9.157509158,43523.72362,90.6394,35.174355,5.0,2.5,11.6,6
Sweden,2012,80.30275755,113,1.9,30.8,76.825,92,9.6,81.7,9556,4769,4787,23.5,39.8,0.95,9.285714286,44447.13113,91.6917,35.698952,5.3,2.5,11.9,7
Sweden,2013,81.09336318,113,1.88,30.9,80.785,90,9.4,81.9,9649,4820,4828,23.7,39.8,0.99,9.375,44938.70024,92.5885,37.034386,5.4,2.8,12.6,8
Sweden,2014,81.51003024,115,1.88,30.9,88.4025,89,9.2,82.2,9748,4875,4873,23.9,39.8,1.04,9.152542373,45438.53662,89.569,38.700306,5.5,2.7,11.7,9
Sweden,2015,81.73473016,115,1.85,31.0,100.0,91,9.3,82.2,9849,4931,4918,24.2,39.8,1.04,8.333333333,46131.97179,91.0333,39.786552,5.3,2.5,12.0,10
Sweden,2016,82.04897001,117,1.85,31.0,108.2425,91,9.2,82.3,9953,4989,4964,24.4,39.8,1.06,8.169934641,46848.54392,93.8028,41.139179,5.4,2.4,11.3,11
Sweden,2017,82.48301718,115,1.79,31.1,115.4275,92,9.2,82.4,10058,5047,5011,24.7,39.7,1.03,7.348242812,47100.71172,94.7273,41.936691,5.2,2.4,11.7,12
Sweden,2018,82.72513737,115,1.76,31.1,114.35,92,9.1,82.5,10162,5105,5057,24.9,39.6,1.03,7.142857143,47338.83144,93.4191,43.247318,5.0,2.5,12.4,13
Sweden,2005,72.02441973,102,1.77,30.5,52.04,92,10.2,80.6,9052,4489,4563,22.2,39.2,0.54,11.30434783,38996.72169,72.5323,29.645443,4.9,2.2,13.4,0
Sweden,2006,72.07840405,106,1.85,30.6,58.4575,91,10.0,80.8,9105,4518,4587,22.4,39.3,0.63,11.01694915,40081.93302,77.3896,30.520433,5.0,2.2,13.0,1
Sweden,2008,71.23289463,109,1.9,30.6,66.4725,91,9.9,81.1,9229,4588,4642,22.7,39.6,0.74,10.58823529,42217.40067,84.441,32.02702,5.5,2.3,12.5,3
Sweden,2009,70.57956616,111,1.93,30.7,68.565,90,9.7,81.4,9301,4628,4674,22.8,39.7,0.82,9.541984733,42368.20049,85.9823,33.060085,5.1,2.4,13.2,4
Sweden,2010,70.47539022,114,1.98,30.7,73.965,91,9.7,81.5,9382,4672,4709,23.0,39.7,0.9,9.36329588,42885.44381,88.2959,33.868935,5.3,2.5,12.0,5
Sweden,2011,70.91780473,111,1.91,30.8,75.8725,90,9.5,81.8,9467,4720,4748,23.2,39.7,0.92,9.157509158,43523.72362,90.6394,35.174355,5.0,2.5,11.6,6
Sweden,2012,71.12416721,113,1.9,30.8,76.825,92,9.6,81.7,9556,4769,4787,23.5,39.8,0.95,9.285714286,44447.13113,91.6917,35.698952,5.3,2.5,11.9,7
Sweden,2013,71.476678,113,1.88,30.9,80.785,90,9.4,81.9,9649,4820,4828,23.7,39.8,0.99,9.375,44938.70024,92.5885,37.034386,5.4,2.8,12.6,8
Sweden,2014,71.93910105,115,1.88,30.9,88.4025,89,9.2,82.2,9748,4875,4873,23.9,39.8,1.04,9.152542373,45438.53662,89.569,38.700306,5.5,2.7,11.7,9
Sweden,2015,71.96649232,115,1.85,31.0,100.0,91,9.3,82.2,9849,4931,4918,24.2,39.8,1.04,8.333333333,46131.97179,91.0333,39.786552,5.3,2.5,12.0,10
Sweden,2016,72.05773845,117,1.85,31.0,108.2425,91,9.2,82.3,9953,4989,4964,24.4,39.8,1.06,8.169934641,46848.54392,93.8028,41.139179,5.4,2.4,11.3,11
Sweden,2017,72.67299694,115,1.79,31.1,115.4275,92,9.2,82.4,10058,5047,5011,24.7,39.7,1.03,7.348242812,47100.71172,94.7273,41.936691,5.2,2.4,11.7,12
Sweden,2018,72.94355755,115,1.76,31.1,114.35,92,9.1,82.5,10162,5105,5057,24.9,39.6,1.03,7.142857143,47338.83144,93.4191,43.247318,5.0,2.5,12.4,13
Switzerland,2006,81.2432844,73,1.44,30.7,72.84325,60,8.1,81.5,7475,3663,3812,186.9,39.6,0.66,21.31813213,62992.73234,70.49,29.851349,5.3,2.8,17.1,1
Switzerland,2008,82.3119051,75,1.48,31.0,80.01825,61,8.1,82.0,7638,3754,3884,191.0,40.1,1.42,21.30750605,64062.64916,77.0,33.652287,5.4,2.6,16.7,3
Switzerland,2010,81.29963427,79,1.54,31.2,82.6085,63,8.0,82.3,7822,3852,3970,195.6,40.5,1.18,20.05359536,65019.32017,80.74,33.881504,5.5,2.8,12.3,5
Switzerland,2012,82.28598201,81,1.53,31.5,92.12025,64,8.0,82.6,7996,3945,4051,199.9,40.9,1.06,19.34352644,66424.6865,85.5,35.291126,5.3,2.2,12.4,7
Switzerland,2014,82.88102449,84,1.54,31.7,97.45075,64,7.8,83.1,8188,4048,4140,204.7,41.2,1.2,16.94074284,67348.32849,90.62,38.428497,5.1,2.0,11.9,9
Switzerland,2006,67.35116004,73,1.44,30.7,72.84325,60,8.1,81.5,7475,3663,3812,186.9,39.6,0.66,21.31813213,62992.73234,70.49,29.851349,5.3,2.8,17.1,1
Switzerland,2008,68.18701531,75,1.48,31.0,80.01825,61,8.1,82.0,7638,3754,3884,191.0,40.1,1.42,21.30750605,64062.64916,77.0,33.652287,5.4,2.6,16.7,3
Switzerland,2010,66.99895896,79,1.54,31.2,82.6085,63,8.0,82.3,7822,3852,3970,195.6,40.5,1.18,20.05359536,65019.32017,80.74,33.881504,5.5,2.8,12.3,5
Switzerland,2012,67.52348142,81,1.53,31.5,92.12025,64,8.0,82.6,7996,3945,4051,199.9,40.9,1.06,19.34352644,66424.6865,85.5,35.291126,5.3,2.2,12.4,7
Switzerland,2014,67.90919291,84,1.54,31.7,97.45075,64,7.8,83.1,8188,4048,4140,204.7,41.2,1.2,16.94074284,67348.32849,90.62,38.428497,5.1,2.0,11.9,9
United Kingdom,2007,76.41597324,765,1.86,29.3,93.5535,573,9.4,79.5,61261,29999,31262,252.4,38.0,0.77,21.63478071,47698.90781,66.7177,35.536041,4.5,2.3,6.4,2
United Kingdom,2008,76.53025558,785,1.9,29.3,89.37525,578,9.4,79.7,61742,30259,31483,254.4,38.2,0.8,21.85786911,46589.52385,71.1426,35.216167,4.4,2.2,7.0,3
United Kingdom,2009,76.49536133,785,1.89,29.4,81.413,559,9.0,80.2,62243,30528,31716,256.4,38.3,0.82,20.68629595,46709.55614,76.6928,36.984959,4.3,2.0,6.9,4
United Kingdom,2010,75.99192488,801,1.92,29.5,86.078,561,9.0,80.4,62760,30803,31957,258.5,38.5,0.83,19.23143692,46909.88956,79.6067,38.187191,4.4,2.1,6.7,5
United Kingdom,2011,76.03697469,804,1.91,29.7,84.8325,551,8.7,80.8,63286,31083,32203,260.7,38.6,0.84,18.2460052,46073.27169,82.701,39.412373,4.4,2.1,7.0,6
United Kingdom,2012,76.62990377,809,1.91,29.8,85.166,568,8.9,80.9,63809,31363,32446,262.9,38.7,0.81,17.78388278,45524.87203,86.796,40.977753,4.7,2.1,7.0,7
United Kingdom,2013,77.0955993,781,1.83,30.0,87.3505,576,9.0,80.9,64302,31630,32673,264.9,38.8,0.74,17.48201439,46021.95665,88.4457,41.891979,4.2,2.0,7.6,8
United Kingdom,2014,77.17780269,778,1.81,30.1,94.33875,570,8.8,81.2,64774,31884,32890,266.8,38.9,0.72,17.38274257,46045.38067,90.3364,42.217449,4.4,1.9,7.5,9
United Kingdom,2015,77.62807789,780,1.81,30.3,100.0,602,9.2,80.9,65224,32128,33096,268.7,39.0,0.66,17.10155148,46812.63171,91.2516,44.197987,4.2,1.7,7.6,10
